itemId,city,priceInterval,rating,type
15244982,Barcelona,$$ - $$$,45,"['Italian', 'Pizza']"
17415468,Barcelona,$$ - $$$,50,"['Mediterranean', 'Spanish']"
20033740,Barcelona,$$ - $$$,45,"['Sushi', 'Asian']"
15123563,Barcelona,$,40,"['Japanese', 'Asian']"
21380010,Barcelona,,40,[]
11814977,Barcelona,$$ - $$$,45,"['Japanese', 'Sushi']"
9846497,Barcelona,$$ - $$$,40,"['Japanese', 'Asian']"
13224686,Barcelona,,35,[]
12641363,Barcelona,$$ - $$$,50,"['Mediterranean', 'Spanish']"
25153260,Barcelona,,50,"['Spanish', 'Fusion']"
10781739,Barcelona,$$ - $$$,35,"['Mediterranean', 'Spanish']"
7735418,Barcelona,$$ - $$$,45,"['Malaysian', 'Street Food']"
23641104,Barcelona,,50,"['Chinese', 'Asian']"
21198529,Barcelona,$$ - $$$,45,"['Mediterranean', 'European']"
11728131,Barcelona,$,45,['Spanish']
25461193,Barcelona,,50,"['Bar', 'Cafe']"
8399782,Barcelona,$$ - $$$,40,"['Mexican', 'Latin']"
17532717,Barcelona,$$ - $$$,50,"['Italian', 'Mediterranean']"
10549551,Barcelona,$,45,"['Italian', 'Pizza']"
5081092,Barcelona,,40,['Bar']
16829889,Barcelona,$,40,['Italian']
25931734,Barcelona,,50,"['Quick Bites', 'Argentinean']"
15316889,Barcelona,,40,"['Italian', 'Pizza']"
3598782,Barcelona,$$ - $$$,40,"['Cafe', 'European']"
10955614,Barcelona,$$ - $$$,45,"['Healthy', 'Bar']"
802834,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
23037569,Barcelona,$$ - $$$,45,"['Healthy', 'Cafe']"
21211871,Barcelona,$,50,"['Japanese Fusion', 'Sushi']"
25094118,Barcelona,,50,['Italian']
10683371,Barcelona,$$ - $$$,35,"['Italian', 'American']"
4777637,Barcelona,$$ - $$$,45,"['Italian', 'Pizza']"
4043867,Barcelona,$$ - $$$,45,"['Southern-Italian', 'Sicilian']"
12511237,Barcelona,$$ - $$$,45,"['Italian', 'Pizza']"
15218006,Barcelona,,50,[]
23730801,Barcelona,$,50,[]
3617161,Barcelona,$$ - $$$,40,"['American', 'Bar']"
12300678,Barcelona,$$ - $$$,45,"['Mediterranean', 'Seafood']"
10383566,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
13385661,Barcelona,$$ - $$$,45,"['Barbecue', 'Korean']"
14137838,Barcelona,$,50,['Indian']
6114865,Barcelona,$$ - $$$,40,"['Peruvian', 'Latin']"
15018144,Barcelona,$$ - $$$,45,"['Seafood', 'Mediterranean']"
13162505,Barcelona,$$ - $$$,35,"['American', 'Latin']"
10337571,Barcelona,$,35,"['Italian', 'Fast Food']"
13867159,Barcelona,$,50,"['Cafe', 'Fast Food']"
12545120,Barcelona,$$ - $$$,35,"['Spanish', 'Contemporary']"
8372016,Barcelona,$$ - $$$,40,"['Japanese', 'Sushi']"
25173740,Barcelona,,50,[]
8066550,Barcelona,$,45,"['Coffee & Tea', 'Brazilian']"
24998533,Barcelona,,50,"['Brazilian', 'Latin']"
6681017,Barcelona,$,50,['Dessert']
3382360,Barcelona,,45,"['Cafe', 'Spanish']"
7691347,Barcelona,$,25,"['Mediterranean', 'Spanish']"
24089941,Barcelona,$$ - $$$,50,"['Bar', 'Cafe']"
12640339,Barcelona,$$ - $$$,30,"['Mediterranean', 'Spanish']"
20343996,Barcelona,$,40,['Cafe']
23430691,Barcelona,,50,['Coffee & Tea']
23727645,Barcelona,,40,"['Bakeries', 'Argentinean']"
5970749,Barcelona,,40,[]
7677902,Barcelona,$$ - $$$,45,"['Coffee & Tea', 'Cafe']"
8490584,Barcelona,$$ - $$$,40,"['Spanish', 'Mediterranean']"
7721173,Barcelona,$$ - $$$,45,"['Chinese', 'Asian']"
21380073,Barcelona,,50,[]
789271,Barcelona,$,45,"['Quick Bites', 'Lebanese']"
16867078,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
2703092,Barcelona,$,35,"['Cafe', 'International']"
8007607,Barcelona,$,45,['Dessert']
20860963,Barcelona,$,50,"['Italian', 'Pizza']"
7108752,Barcelona,,45,"['Mediterranean', 'Barbecue']"
5042875,Barcelona,$,40,"['Spanish', 'Mediterranean']"
13871180,Barcelona,$$ - $$$,45,"['Mediterranean', 'European']"
10676996,Barcelona,$$ - $$$,45,"['Bar', 'Pub']"
5432656,Barcelona,$$ - $$$,45,"['Spanish', 'Mediterranean']"
25810878,Barcelona,,50,"['Italian', 'Spanish']"
24017156,Barcelona,,50,"['Brew Pub', 'Pub']"
717334,Barcelona,$$ - $$$,45,"['Mexican', 'Latin']"
15664575,Barcelona,,45,[]
4578487,Barcelona,$,40,"['Spanish', 'Mediterranean']"
10536050,Barcelona,,20,[]
13008653,Barcelona,$$ - $$$,35,"['Mediterranean', 'Spanish']"
1788626,Barcelona,$$ - $$$,40,"['Seafood', 'Mediterranean']"
15588030,Barcelona,$$ - $$$,40,['Spanish']
14791457,Barcelona,$$ - $$$,40,"['Italian', 'Mediterranean']"
6674521,Barcelona,$,25,['Spanish']
23763916,Barcelona,,50,"['Mexican', 'Spanish']"
1862304,Barcelona,$$ - $$$,40,"['Seafood', 'Mediterranean']"
8795406,Barcelona,$$ - $$$,40,"['Seafood', 'Mediterranean']"
997823,Barcelona,,35,[]
3192344,Barcelona,$$ - $$$,40,"['Seafood', 'Mediterranean']"
5486265,Barcelona,$$ - $$$,45,"['Seafood', 'Mediterranean']"
2386648,Barcelona,$$ - $$$,45,"['Seafood', 'Mediterranean']"
19658880,Barcelona,$$ - $$$,50,['Spanish']
23303827,Barcelona,,40,['Mediterranean']
24169640,Barcelona,,40,"['Mexican', 'Mediterranean']"
13224410,Barcelona,$$ - $$$,35,['Spanish']
19141959,Barcelona,$$ - $$$,35,"['Mediterranean', 'Spanish']"
4464277,Barcelona,$$ - $$$,40,"['Peruvian', 'Latin']"
18895848,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
18893773,Barcelona,$$ - $$$,50,"['French', 'Spanish']"
19741289,Barcelona,$$ - $$$,45,"['Mexican', 'Latin']"
16392031,Barcelona,$,45,['French']
23676498,Barcelona,,45,"['French', 'European']"
17426096,Barcelona,,50,"['French', 'Spanish']"
4503916,Barcelona,$,45,"['Bakeries', 'Cafe']"
19468732,Barcelona,$,45,['Mediterranean']
8466685,Barcelona,$$ - $$$,45,"['Bar', 'Cafe']"
3353664,Barcelona,$$ - $$$,35,['Spanish']
3544491,Barcelona,$$ - $$$,30,['Spanish']
4732353,Barcelona,$$ - $$$,35,"['Mediterranean', 'European']"
16807152,Barcelona,$$ - $$$,45,['Sushi']
6373188,Barcelona,$$ - $$$,45,"['Japanese', 'Sushi']"
12096835,Barcelona,,35,['Spanish']
10623342,Barcelona,,45,"['Bakeries', 'Cafe']"
11959011,Barcelona,,30,[]
23794701,Barcelona,,50,['Mexican']
23406358,Barcelona,$$ - $$$,45,['Japanese']
12830473,Barcelona,,45,"['Mediterranean', 'Spanish']"
10157891,Barcelona,,40,[]
7370530,Barcelona,,50,"['Indian', 'Cafe']"
18917444,Barcelona,$$ - $$$,40,['Indian']
5776323,Barcelona,$$ - $$$,40,"['Japanese', 'Sushi']"
13570325,Barcelona,$$ - $$$,40,"['Lebanese', 'Middle Eastern']"
14178010,Barcelona,$$ - $$$,40,"['Mediterranean', 'Seafood']"
9563794,Barcelona,$$ - $$$,30,['Spanish']
23453752,Barcelona,$$ - $$$,50,"['Spanish', 'Fusion']"
12843331,Barcelona,$$ - $$$,25,['Spanish']
12843332,Barcelona,$$ - $$$,25,['Spanish']
15017674,Barcelona,,40,"['Bakeries', 'Cafe']"
13353636,Barcelona,$,35,"['Coffee & Tea', 'Cafe']"
24161333,Barcelona,,40,['Bakeries']
23770815,Barcelona,,50,['Coffee & Tea']
17669729,Barcelona,$,40,"['Bakeries', 'Mediterranean']"
1106678,Barcelona,$$ - $$$,40,"['Italian', 'Mediterranean']"
15362458,Barcelona,$$ - $$$,40,"['Mexican', 'American']"
3863816,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
20287582,Barcelona,$$ - $$$,45,"['Caribbean', 'Latin']"
19205138,Barcelona,$$ - $$$,50,"['Italian', 'Pizza']"
19757370,Barcelona,$,45,"['Cafe', 'Healthy']"
20323896,Barcelona,$$ - $$$,40,"['Asian', 'Korean']"
1074525,Barcelona,$$ - $$$,30,[]
8101139,Barcelona,$$ - $$$,50,"['Spanish', 'Wine Bar']"
805530,Barcelona,$$ - $$$,45,"['Japanese', 'Sushi']"
23444175,Barcelona,$$ - $$$,50,"['Mexican', 'Southwestern']"
23492770,Barcelona,,50,['Pizza']
968354,Barcelona,$$ - $$$,40,"['Steakhouse', 'European']"
1084008,Barcelona,$$ - $$$,40,"['Mediterranean', 'Pizza']"
21198528,Barcelona,$$ - $$$,50,"['Italian', 'Pizza']"
6705985,Barcelona,$$ - $$$,35,"['Spanish', 'Mediterranean']"
1975496,Barcelona,$$ - $$$,35,"['Seafood', 'Mediterranean']"
5776029,Barcelona,$,30,"['German', 'Bar']"
12537842,Barcelona,,45,"['Latin', 'Bar']"
1072346,Barcelona,$$ - $$$,40,"['Indian', 'Healthy']"
14094804,Barcelona,$$ - $$$,45,"['Lebanese', 'Mediterranean']"
12875825,Barcelona,$,25,['International']
19411047,Barcelona,$$ - $$$,45,"['Asian', 'Fusion']"
5775878,Barcelona,$,35,"['Quick Bites', 'American']"
4259807,Barcelona,$,35,"['Quick Bites', 'Fast Food']"
8071044,Barcelona,$,35,"['Quick Bites', 'Fast Food']"
7776499,Barcelona,$,35,['Fast Food']
9466377,Barcelona,$,35,['Fast Food']
7277888,Barcelona,$,35,"['Quick Bites', 'Fast Food']"
5775884,Barcelona,$,30,"['Quick Bites', 'Fast Food']"
22880097,Barcelona,,35,[]
21400036,Barcelona,,30,[]
5444738,Barcelona,$,30,"['Quick Bites', 'American']"
1019872,Barcelona,$,30,"['Quick Bites', 'Fast Food']"
7702781,Barcelona,$,30,"['Quick Bites', 'Fast Food']"
6847214,Barcelona,,30,['Fast Food']
21400045,Barcelona,,10,[]
21400094,Barcelona,,10,[]
12795244,Barcelona,,25,"['Quick Bites', 'Fast Food']"
10691802,Barcelona,$,25,"['Quick Bites', 'American']"
4609509,Barcelona,$,30,"['Coffee & Tea', 'Fast Food']"
25416976,Barcelona,,30,"['American', 'Fast Food']"
25386551,Barcelona,,20,"['American', 'Fast Food']"
14945210,Barcelona,$$ - $$$,45,"['Argentinean', 'Armenian']"
15350588,Barcelona,$$ - $$$,45,"['Italian', 'Mediterranean']"
9569773,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
12316056,Barcelona,$$$$,45,"['Mediterranean', 'European']"
1990881,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
13331435,Barcelona,$$$$,50,"['Latin', 'Mediterranean']"
17484636,Barcelona,$$ - $$$,45,"['Mediterranean', 'Healthy']"
7205454,Barcelona,$$ - $$$,40,"['Mediterranean', 'Pizza']"
7284736,Barcelona,$$ - $$$,35,"['Italian', 'Cafe']"
6523182,Barcelona,,45,[]
7239520,Barcelona,,30,"['Moroccan', 'Mediterranean']"
8393658,Barcelona,$$ - $$$,45,"['Italian', 'Neapolitan']"
8803732,Barcelona,$$ - $$$,40,"['Italian', 'Pizza']"
15432716,Barcelona,$$ - $$$,35,"['Seafood', 'Mediterranean']"
13506198,Barcelona,$$$$,40,['Mediterranean']
19378442,Barcelona,$$ - $$$,45,"['Indian', 'Pakistani']"
10061528,Barcelona,,50,['Cafe']
16663337,Barcelona,$,40,"['Dessert', 'American']"
2357379,Barcelona,$$ - $$$,40,"['Italian', 'Mediterranean']"
17466375,Barcelona,$,50,"['Healthy', 'American']"
6109054,Barcelona,$$ - $$$,45,"['Chinese', 'Asian']"
15277109,Barcelona,$$ - $$$,40,"['American', 'South American']"
8515578,Barcelona,$,40,"['Japanese', 'Asian']"
17694522,Barcelona,,45,['Cafe']
16879116,Barcelona,$,50,"['French', 'Belgian']"
2037689,Barcelona,$$ - $$$,40,"['Chinese', 'Asian']"
2481500,Barcelona,$,35,"['Coffee & Tea', 'Cafe']"
23593420,Barcelona,,50,['Spanish']
3218991,Barcelona,$$ - $$$,45,"['Fusion', 'Italian']"
6875363,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
6001002,Barcelona,,40,['Spanish']
11950716,Barcelona,$,30,['Mediterranean']
7891732,Barcelona,$$ - $$$,45,"['Cafe', 'Mediterranean']"
17655486,Barcelona,$$ - $$$,40,"['Italian', 'International']"
10489849,Barcelona,$$ - $$$,45,"['Italian', 'Mediterranean']"
4550701,Barcelona,$$ - $$$,35,"['Bar', 'European']"
19105041,Barcelona,,30,[]
11909509,Barcelona,$$ - $$$,35,"['Spanish', 'Seafood']"
3704658,Barcelona,$$$$,45,"['European', 'Contemporary']"
20365398,Barcelona,$$ - $$$,50,['Spanish']
1060944,Barcelona,$$ - $$$,35,"['Seafood', 'Mediterranean']"
17145925,Barcelona,$$ - $$$,45,"['Spanish', 'Mediterranean']"
8380230,Barcelona,,50,['Dessert']
17709527,Barcelona,,40,[]
11661472,Barcelona,$$ - $$$,35,"['Mediterranean', 'Spanish']"
3443653,Barcelona,$$ - $$$,40,"['Chilean', 'South American']"
4371387,Barcelona,$$ - $$$,45,"['Mediterranean', 'European']"
10066656,Barcelona,,40,[]
5616684,Barcelona,$,30,"['European', 'Spanish']"
15662346,Barcelona,,50,[]
24843163,Barcelona,,50,"['Spanish', 'Fusion']"
25250432,Barcelona,,20,['Japanese']
17767603,Barcelona,,45,[]
7983624,Barcelona,$$ - $$$,45,"['European', 'Catalan']"
3462725,Barcelona,$$ - $$$,45,['Spanish']
986346,Barcelona,$$ - $$$,35,"['Bar', 'Spanish']"
717340,Barcelona,$$ - $$$,35,['Cafe']
717342,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
8355640,Barcelona,$$ - $$$,35,"['Spanish', 'Mediterranean']"
10715887,Barcelona,$$ - $$$,40,"['European', 'Spanish']"
10393292,Barcelona,,45,"['Diner', 'Spanish']"
5002019,Barcelona,$$ - $$$,40,"['Spanish', 'Mediterranean']"
5775840,Barcelona,$$ - $$$,30,"['Spanish', 'European']"
6527630,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
6952409,Barcelona,,50,['Mediterranean']
3678655,Barcelona,$,40,"['Italian', 'Pizza']"
14123020,Barcelona,$$ - $$$,45,"['Pizza', 'European']"
8486703,Barcelona,$$ - $$$,45,"['Pizza', 'Italian']"
6417892,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
13546665,Barcelona,$,40,"['Healthy', 'American']"
14798775,Barcelona,$,40,"['American', 'Cafe']"
21330356,Barcelona,$$ - $$$,45,"['Mexican', 'Spanish']"
18937391,Barcelona,$$ - $$$,45,[]
19900201,Barcelona,$$ - $$$,30,[]
10262485,Barcelona,$$$$,40,"['Latin', 'Spanish']"
11724732,Barcelona,,35,[]
14071968,Barcelona,$$ - $$$,40,[]
14071967,Barcelona,$$ - $$$,40,"['Mexican', 'Deli']"
16678189,Barcelona,$$ - $$$,40,['Mediterranean']
10895044,Barcelona,$,40,"['American', 'Fast Food']"
997829,Barcelona,$$ - $$$,30,"['Mediterranean', 'European']"
22730912,Barcelona,,45,"['Brazilian', 'South American']"
2489525,Barcelona,$$ - $$$,45,"['Argentinean', 'South American']"
16881138,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
19240560,Barcelona,$$ - $$$,50,['Healthy']
17783892,Barcelona,$$ - $$$,45,"['Chinese', 'Asian']"
24097324,Barcelona,,50,['Chinese']
24194900,Barcelona,,50,['Italian']
781940,Barcelona,$$ - $$$,35,"['Swiss', 'European']"
3515326,Barcelona,$$ - $$$,40,"['Irish', 'Bar']"
10822558,Barcelona,$,40,"['Spanish', 'Fast Food']"
3164913,Barcelona,$$ - $$$,35,"['Mediterranean', 'Spanish']"
6216371,Barcelona,$$ - $$$,45,"['Spanish', 'Mediterranean']"
12449966,Barcelona,$$ - $$$,45,"['Japanese', 'Sushi']"
3731719,Barcelona,$$ - $$$,40,"['Japanese', 'Sushi']"
1893173,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
11826877,Barcelona,,35,"['Peruvian', 'South American']"
10054753,Barcelona,$$ - $$$,40,"['Italian', 'Mediterranean']"
17581572,Barcelona,$$ - $$$,40,"['Italian', 'Seafood']"
25637592,Barcelona,,50,"['Chinese', 'Japanese']"
23116157,Barcelona,$,40,"['Spanish', 'Catalan']"
11655563,Barcelona,$$ - $$$,25,"['Japanese', 'Sushi']"
15662220,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
4735776,Barcelona,$$ - $$$,35,"['Bar', 'Mediterranean']"
17781538,Barcelona,$$ - $$$,50,"['Italian', 'Mediterranean']"
6931243,Barcelona,$,40,"['European', 'Italian']"
2623980,Barcelona,$$ - $$$,40,['Bar']
12922900,Barcelona,$,45,"['Coffee & Tea', 'Cafe']"
1122768,Barcelona,$$ - $$$,45,"['Bar', 'Cafe']"
14899596,Barcelona,$,50,"['Cafe', 'Mediterranean']"
6368371,Barcelona,$,40,"['Coffee & Tea', 'Cafe']"
24973377,Barcelona,,50,"['Mediterranean', 'Argentinean']"
25362471,Barcelona,,50,['Spanish']
25361641,Barcelona,$,45,"['Mediterranean', 'Spanish']"
17527277,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
7383420,Barcelona,$$ - $$$,40,"['Coffee & Tea', 'Bar']"
25133771,Barcelona,,50,['Coffee & Tea']
23577353,Barcelona,,50,"['Italian', 'Spanish']"
6480593,Barcelona,$$ - $$$,45,"['Mediterranean', 'European']"
10514014,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
7274413,Barcelona,$,40,"['Mediterranean', 'Spanish']"
997434,Barcelona,$$$$,45,"['Mediterranean', 'European']"
997435,Barcelona,$$ - $$$,40,"['Bar', 'Mediterranean']"
969171,Barcelona,$$ - $$$,40,['Pub']
3568528,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
21067270,Barcelona,$$ - $$$,45,"['Indian', 'Street Food']"
6948087,Barcelona,$$ - $$$,35,['Spanish']
3692549,Barcelona,$$ - $$$,40,"['Bar', 'Cafe']"
2076982,Barcelona,$$$$,40,"['Spanish', 'Mediterranean']"
7158449,Barcelona,$$ - $$$,45,"['Italian', 'Pizza']"
4413095,Barcelona,$$ - $$$,40,"['Japanese', 'Sushi']"
24027495,Barcelona,$$ - $$$,50,"['Peruvian', 'Seafood']"
10831395,Barcelona,$$ - $$$,45,"['Peruvian', 'Latin']"
25562593,Barcelona,,50,"['French', 'Cafe']"
15619851,Barcelona,$,50,"['Italian', 'Cafe']"
8689553,Barcelona,$$ - $$$,35,"['Sushi', 'Fusion']"
10064590,Barcelona,$$ - $$$,35,"['Japanese', 'Sushi']"
24156067,Barcelona,$$ - $$$,50,"['Japanese', 'Sushi']"
7199334,Barcelona,$,50,"['Peruvian', 'Latin']"
7389117,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
19856352,Barcelona,$$ - $$$,50,"['Pizza', 'Italian']"
8052648,Barcelona,$$ - $$$,30,"['Japanese', 'Sushi']"
14786211,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
1413460,Barcelona,$$ - $$$,35,"['Japanese', 'Sushi']"
10223089,Barcelona,$,50,"['Cafe', 'European']"
14112860,Barcelona,$$ - $$$,40,"['Japanese', 'Sushi']"
20175140,Barcelona,$$ - $$$,45,"['Japanese', 'Sushi']"
10681024,Barcelona,$$ - $$$,35,"['Seafood', 'Mediterranean']"
8848488,Barcelona,$$ - $$$,35,"['Spanish', 'Cafe']"
3399829,Barcelona,$$ - $$$,45,"['Italian', 'Pizza']"
23750505,Barcelona,,50,['International']
14096425,Barcelona,$$ - $$$,35,"['Italian', 'Mediterranean']"
4150231,Barcelona,$$ - $$$,30,"['Peruvian', 'Latin']"
19851022,Barcelona,,20,[]
2347721,Barcelona,$$ - $$$,45,"['Seafood', 'European']"
19331302,Barcelona,$,50,['Asian']
25054360,Barcelona,,45,"['Japanese', 'Asian']"
3315976,Barcelona,,40,['Spanish']
20266890,Barcelona,,50,[]
14972314,Barcelona,$$ - $$$,50,"['American', 'Venezuelan']"
16648494,Barcelona,$$ - $$$,50,['Healthy']
17492583,Barcelona,$$ - $$$,35,"['American', 'International']"
1800192,Barcelona,$$ - $$$,35,"['Mediterranean', 'Spanish']"
10207924,Barcelona,$$ - $$$,30,"['Mediterranean', 'European']"
3134958,Barcelona,$$ - $$$,45,"['Coffee & Tea', 'Cafe']"
17406955,Barcelona,$$ - $$$,40,"['Mediterranean', 'Healthy']"
10533801,Barcelona,$,50,['Spanish']
14184117,Barcelona,$,50,"['Coffee & Tea', 'Bar']"
24107473,Barcelona,,40,"['Seafood', 'Barbecue']"
25400633,Barcelona,,50,['Dessert']
17140044,Barcelona,$$ - $$$,30,"['Italian', 'Mediterranean']"
23795458,Barcelona,$$ - $$$,40,"['Spanish', 'Pub']"
1797221,Barcelona,$$$$,45,"['European', 'Spanish']"
8092459,Barcelona,$$ - $$$,45,"['Seafood', 'Mediterranean']"
10795713,Barcelona,$$ - $$$,50,['Contemporary']
13426939,Barcelona,$$ - $$$,45,"['Cafe', 'International']"
12253605,Barcelona,$$ - $$$,40,"['Asian', 'Vietnamese']"
19387854,Barcelona,$,45,"['Mexican', 'Healthy']"
1989080,Barcelona,$$ - $$$,30,"['Spanish', 'Mediterranean']"
7070992,Barcelona,$$ - $$$,15,[]
15662437,Barcelona,,50,['Italian']
15523640,Barcelona,$$ - $$$,45,['Mediterranean']
5017978,Barcelona,$$ - $$$,45,"['Bar', 'Mediterranean']"
7732046,Barcelona,$$ - $$$,45,['Spanish']
10288853,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
2014210,Barcelona,$$ - $$$,50,[]
17492596,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
3688674,Barcelona,$$ - $$$,45,"['Bars & Pubs', 'Bar']"
2416761,Barcelona,$,45,"['European', 'Spanish']"
11914501,Barcelona,$$ - $$$,45,['Spanish']
6849398,Barcelona,$$ - $$$,30,"['Bar', 'Mediterranean']"
7949499,Barcelona,$$ - $$$,50,['Deli']
18894266,Barcelona,$$ - $$$,50,"['French', 'Catalan']"
25981436,Barcelona,,50,['Bakeries']
24076029,Barcelona,$$ - $$$,45,"['Japanese', 'Asian']"
2475640,Barcelona,$$ - $$$,40,"['Japanese', 'Sushi']"
4021769,Barcelona,$$$$,45,"['Mediterranean', 'European']"
10795360,Barcelona,$,30,[]
8139110,Barcelona,$,30,['Spanish']
8859006,Barcelona,$,40,"['Quick Bites', 'European']"
3988161,Barcelona,$,35,"['Bar', 'Fast Food']"
9849178,Barcelona,$,35,[]
1082168,Barcelona,$$ - $$$,45,"['Seafood', 'Mediterranean']"
10365777,Barcelona,$$ - $$$,35,['Cafe']
5870528,Barcelona,,30,[]
12431673,Barcelona,$$$$,45,"['Bar', 'Mediterranean']"
11712460,Barcelona,$$ - $$$,50,"['Dessert', 'Mediterranean']"
15237683,Barcelona,$,45,"['Mediterranean', 'Spanish']"
22977521,Barcelona,$,50,"['Latin', 'Spanish']"
806695,Barcelona,$$ - $$$,40,"['European', 'Argentinean']"
25228661,Barcelona,$,30,"['Cafe', 'Italian']"
12413641,Barcelona,$,40,['Italian']
15610012,Barcelona,$$ - $$$,45,"['Spanish', 'Moroccan']"
15097009,Barcelona,$,45,"['Healthy', 'Cafe']"
23827348,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
22978489,Barcelona,$$ - $$$,35,"['Seafood', 'Spanish']"
15583417,Barcelona,$,50,['Italian']
4875612,Barcelona,$$ - $$$,40,"['Bar', 'Mediterranean']"
14401815,Barcelona,,35,['Spanish']
12930930,Barcelona,$,45,"['Coffee & Tea', 'Cafe']"
4035745,Barcelona,$,40,"['Bar', 'Mediterranean']"
23728928,Barcelona,,35,"['Mediterranean', 'Healthy']"
6704490,Barcelona,$$ - $$$,35,"['Mediterranean', 'American']"
3544122,Barcelona,$$ - $$$,40,"['Spanish', 'Mediterranean']"
23942222,Barcelona,$$ - $$$,50,"['Japanese', 'Sushi']"
1230332,Barcelona,$,40,"['Chinese', 'Asian']"
1681889,Barcelona,$$ - $$$,35,"['Mediterranean', 'European']"
6813438,Barcelona,$$ - $$$,40,"['Cafe', 'Mediterranean']"
4163814,Barcelona,$$ - $$$,40,"['Mediterranean', 'American']"
13803886,Barcelona,$$ - $$$,45,"['Italian', 'Pizza']"
3809497,Barcelona,$,40,"['Nepali', 'Asian']"
17409830,Barcelona,$$ - $$$,35,"['Italian', 'Mediterranean']"
23761555,Barcelona,$$ - $$$,50,['Specialty Food Market']
12315277,Barcelona,$,45,"['Dessert', 'Japanese']"
17406242,Barcelona,$$$$,45,"['Steakhouse', 'European']"
11859178,Barcelona,$$ - $$$,40,"['Bar', 'European']"
21275765,Barcelona,,50,[]
4035842,Barcelona,$$ - $$$,30,"['Mediterranean', 'Spanish']"
12879465,Barcelona,$$ - $$$,35,"['Cafe', 'Mediterranean']"
8017692,Barcelona,$,35,"['Argentinean', 'Italian']"
2372185,Barcelona,$,40,"['Pizza', 'Fast Food']"
9856846,Barcelona,$,40,"['Italian', 'Pizza']"
23382735,Barcelona,,50,[]
17417067,Barcelona,$$ - $$$,45,"['Pizza', 'Mediterranean']"
12551039,Barcelona,$$ - $$$,45,"['Japanese', 'Sushi']"
19851149,Barcelona,$$ - $$$,40,[]
10834286,Barcelona,$,50,"['Italian', 'Argentinean']"
23512787,Barcelona,,50,"['Italian', 'French']"
13413831,Barcelona,,50,['Spanish']
25227911,Barcelona,,50,"['Italian', 'Pizza']"
1007477,Barcelona,$$ - $$$,40,"['Italian', 'Pizza']"
3187107,Barcelona,$$ - $$$,25,"['American', 'Mediterranean']"
1100914,Barcelona,$$ - $$$,40,"['Italian', 'Pizza']"
3179391,Barcelona,$$ - $$$,35,"['Bar', 'International']"
4044692,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
12654503,Barcelona,$,45,"['Italian', 'Mediterranean']"
3229135,Barcelona,$$ - $$$,35,"['Mediterranean', 'Barbecue']"
2295507,Barcelona,$$ - $$$,35,"['Mediterranean', 'European']"
815668,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
2326436,Barcelona,$$ - $$$,35,"['Mediterranean', 'European']"
8533911,Barcelona,$$ - $$$,35,"['Spanish', 'Catalan']"
12626875,Barcelona,$$ - $$$,35,"['Dessert', 'Italian']"
5865135,Barcelona,$,45,['Middle Eastern']
25802221,Barcelona,,50,['Turkish']
25756497,Barcelona,,50,['Turkish']
25426235,Barcelona,,50,[]
10754603,Barcelona,$,40,"['Japanese', 'Asian']"
24961454,Barcelona,,45,['Wine Bar']
7270045,Barcelona,$,30,"['Mediterranean', 'Spanish']"
25280056,Barcelona,,50,"['South American', 'Colombian']"
7729288,Barcelona,$,45,"['Bar', 'Pub']"
12643500,Barcelona,$$ - $$$,45,"['Mediterranean', 'European']"
20226697,Barcelona,$$ - $$$,50,[]
15239468,Barcelona,$,50,"['Dutch', 'International']"
7973190,Barcelona,$$ - $$$,45,"['Mediterranean', 'European']"
1080185,Barcelona,$$ - $$$,45,"['International', 'Spanish']"
23899920,Barcelona,,50,"['Cafe', 'Wine Bar']"
4107009,Barcelona,$,40,"['Filipino', 'Asian']"
12631530,Barcelona,$$$$,45,"['Mediterranean', 'European']"
23913966,Barcelona,,10,"['Bar', 'Mediterranean']"
3368215,Barcelona,$$ - $$$,45,"['Mediterranean', 'European']"
